x,y,z,sigma_xy,sigmaz,rot_x,rot_y,rot_z,rot_w
-0.43493023597974795,0.2449583010937409,-0.022861637042457278,0.14613041122429227,0.21502113949394552,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.3353063791351425,0.35605976602774125,-0.06473661258551433,0.08719007729113214,0.0684031387153596,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.7321269117561177,0.24017743782672335,0.13239404840084465,0.017536099712269732,0.1934551494284703,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.42451163859782615,0.2861923197530317,-0.0237675758915718,0.11535028824507901,0.05867407861908789,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.4104308608727596,0.1331188747882895,-0.036548151464769515,0.09142291824891999,0.07719180060280412,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.6180085731483128,0.13519058712325985,0.008092235621018563,0.016465848370252018,0.24807851339089002,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.6466800445690402,0.1955996499106553,-0.036704253505200415,0.05533142519764393,0.3379634207740998,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.5901559941087584,0.15040551709699684,-0.1117809202425171,0.07407171982804632,0.03841225215502413,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.4061139455347553,0.10355881123327682,0.10065467665163588,0.09905857839082072,0.38273112356900774,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.5390744067599574,0.03426558768689783,-0.011462766484272753,0.12872902048331505,0.39782785301189316,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.48583466372350387,0.14047443970045034,-0.055170271952123734,0.09276240627765805,0.199287613962334,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.5068221256806701,0.019899270024131388,0.19095827834568108,0.13763867086881756,0.2971900395512534,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.5321020859747159,0.1382216922925828,-0.039129121882987054,0.0590461663685888,0.3037492264186686,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.2508441605287916,0.23426954938701938,-0.13461655142936552,0.0927206130722056,0.08786901915921536,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.606613234043542,0.029411778892889873,0.1813628637266164,0.03076087108288958,0.29210788704435625,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
-0.4678415758518969,0.34656515216555817,0.04465486265897932,0.015292772296231959,0.045987688429741574,0.14079997811795308,0.7305518362703465,-0.050071166883799784,0.6663049293911185
