x,y,z,sigma_xy,sigmaz,rot_x,rot_y,rot_z,rot_w
0.33591440424075136,-0.32293256354991084,-0.22883999722991605,0.10014533897116856,0.276964011886986,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.483108393997681,-0.3758976174820545,-0.44207810925498603,0.0020564780203432384,0.04471413647259648,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.1884197342133759,-0.3383800153333726,-0.2669756431941385,0.10711740823986639,0.2358208053242799,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.2891043441869316,-0.3635452314751659,-0.350935153394612,0.04004095534239158,0.21671031932571366,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.27700742355522795,-0.40995936020986734,-0.04715987909604752,0.10227245566266467,0.3261205183830116,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.36470759472724856,-0.40988871514032915,-0.34009632525935446,0.09765599426691043,0.0890268306588546,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.15288778614181772,-0.31123222549397717,-0.20235112258434287,0.05947652166861337,0.06678768943866427,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.16834217030612464,-0.322318102765283,-0.24292255993093315,0.09674271868781469,0.10820898572388914,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.25152794974515114,-0.38377518638166314,-0.3023284827149656,0.10557162470179662,0.35010828790759607,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.4213237195351168,-0.3322414752592882,-0.24331113236265542,0.10077425295360926,0.2564039576690934,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.2079463913987908,-0.3056407839293979,-0.296875048573048,0.05413070928269088,0.15343499967081678,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.39295978712531743,-0.23806147957069398,-0.474861677080636,0.05746266690401537,0.3568220798509737,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.3090702426368205,-0.47713188857768707,-0.31413568455372276,0.13997424905868996,0.20254668849906465,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.3159525198702054,-0.1480686178814028,-0.13435463162491987,0.0906219915899866,0.36008747838079347,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.3689781672105411,-0.3489512073452588,-0.25692417364371667,0.05134404125857797,0.12238361825402984,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.3733916908474501,-0.36745081545971936,-0.3565684547921325,0.1449892472163164,0.39945593669442897,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.17929206253838603,-0.1689110818396035,-0.2333367096455127,0.033215864482244326,0.21989406033960082,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.23213944761838992,-0.427875774275865,-0.3554820479045969,0.11489055466733178,0.028722642657003885,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
0.4000326199232074,-0.31002404025517527,-0.24690924243980467,0.040453719843862875,0.09327668184421448,-0.5351853148674708,-0.4702116185942778,-0.43850384430870615,0.5478978837480956
