x,y,z,sigma_xy,sigmaz,rot_x,rot_y,rot_z,rot_w
-0.4185192172742837,-0.03098823139440078,0.5597846787811832,0.036260391968107125,0.3081970708539505,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.24396951863825353,-0.2111300192839187,0.5287846891552628,0.10672961523864802,0.1989567600197052,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.2947359562462103,0.05179015015872675,0.4781020300557192,0.06942671677975795,0.05450376306075486,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.2720295906571079,0.023028057874765438,0.41541080310907513,0.05759553161316624,0.2567952385458638,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.19851943765474417,-0.10144121091460305,0.6417605446308345,0.015672451210214492,0.14200633329783072,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.3181853027442686,0.010314648772733302,0.5233278776892228,0.08184654674064504,0.15565182142292688,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.25750723105261625,-0.049153937178356304,0.5399834833704079,0.08175643582172254,0.11805330487958857,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.3266523698872918,0.06498804393044863,0.5043596859152912,0.027465457595066193,0.15641473782236393,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.36655952435806166,0.00813626042684764,0.4427253947692514,0.13367585343934524,0.09830652510060377,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.2826276577454175,0.08184406165211065,0.24883125631401293,0.10089073212443551,0.09164837756495908,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.3222341987305644,0.0024508276965593268,0.5340585990566009,0.03679986891397383,0.21783191165227167,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.39416517481786806,0.014694647659913648,0.323062680903882,0.10728624771305668,0.0011346620087659077,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.3239182776635979,0.11992989396370486,0.4641497722556651,0.14634876858863566,0.1088498947259045,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.3392026515489655,0.02634533822759872,0.39812438860797084,0.00439488764690647,0.33702994188038865,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.2486899935553341,0.0048607336708278905,0.5066489599830434,0.13343764837658964,0.19332083693404864,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.29885070086084425,-0.1444268629321135,0.37360514228140806,0.12213428943606425,0.08654745457632368,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
-0.35431510724558135,-0.20264297904862424,0.5375303226826532,0.14829584650717087,0.23188276579827855,0.026400676900560607,-0.616584012064746,-0.7087012685069122,-0.34186206625191207
