x,y,z,sigma_xy,sigmaz,rot_x,rot_y,rot_z,rot_w
0.37023080678543757,0.2843739030625654,-0.22904581513720446,0.09569885209723152,0.22390023036536033,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.42631636834691206,0.21430901678119216,-0.27034978524928965,0.057871501391627424,0.13712164451130052,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.35650669858394446,0.26471213988908027,-0.370452841834235,0.12288830820290977,0.38450813812556833,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.3871674957075852,0.2953737966579293,-0.3294407398713116,0.04889687604571777,0.2562769649095074,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.3841005452953357,0.26416840125702407,-0.47522530543625485,0.12678997146298066,0.38198196207911084,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.29954909054368106,0.21691583780130713,-0.4867366310526746,0.08715047652889295,0.10373854464294047,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.33890196556862556,0.2005003779813841,-0.30845307308548514,0.016716989109843292,0.07550994610167466,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4320047896850756,0.2966078220180601,-0.7016267585410377,0.10917002654565452,0.28374322366284427,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.2906825306954806,0.23532944026085847,-0.2255701216676474,0.12050282884032067,0.3363354380695475,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.24735400890015538,0.24607224832777008,-0.15994722711690892,0.07786284187384253,0.27762328238890094,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.441666116602733,0.25937777000669093,-0.016420882751305987,0.13262754609255473,0.3692874897415291,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.5243101878505245,0.26576537804632194,-0.21806529071343606,0.05017551849796012,0.28855791433508493,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.3575624107656467,0.21611032658969542,-0.2245605815849582,0.014962271588831571,0.3970436660616129,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.38058937993844544,0.2876284527531728,-0.3458764667551994,0.12071156519478202,0.19629901687899529,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4604381988836203,0.21396486871775527,-0.0403334181994858,0.01528588670484976,0.014205287105946197,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4116329177121914,0.19988684240940097,-0.3862243622297886,0.07815295970604359,0.3519243748415107,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.34702191984225744,0.25354347268288047,-0.25979544515320424,0.08920165360122768,0.15734381662608343,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.44295017226932615,0.27014604973739315,-0.262518033464247,0.11443335070749892,0.35555339260861585,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.5371327517109297,0.2792122547357778,-0.2126022277805831,0.0064139485405055536,0.19107798954604271,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.38719055026613347,0.2285743612588623,-0.03459039698698457,0.14542162092134056,0.22808168991945577,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.3038438120889808,0.22736410784819566,-0.125817750692214,0.13548490293270843,0.2673103130605656,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.2344624471730718,0.3139324663108547,-0.28349070628574774,0.06775403896359468,0.29176919821142444,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4155960059704223,0.3010780244615532,-0.26180911492648196,0.007938538983790827,0.11687993592416453,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.47815384652051884,0.27926951935998334,-0.35838803412182874,0.09665487134889297,0.3937809870899675,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.35887207637400764,0.2596375434099883,-0.2639179232211931,0.11162012575985218,0.28397163238921314,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4390601047047193,0.2733566274031198,-0.21301140445783273,0.0792050086130915,0.14071152544496332,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.41161477635896865,0.22970984098475208,-0.33868534491239105,0.0692394975144415,0.373608507843653,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.38734398772922723,0.2459519229200611,-0.31388322232481364,0.14678283929291758,0.13418524679633767,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.29853682587020974,0.2646686331380405,-0.1340493658759134,0.1286670831596143,0.07810359491780927,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.3681854213776922,0.2721900312780979,-0.6300438041329266,0.148508885416894,0.2442291413744477,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4374060402014028,0.21826230201895075,-0.28694164786061427,0.008900333363494412,0.33992248021376775,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.29604984342541607,0.28486893432921745,-0.28239737966516126,0.0024649731699355414,0.3540437029888923,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.48843380201466824,0.2686188681466108,-0.27447478951764515,0.08040161751733994,0.1473358633868904,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4236498757638741,0.2558738420052131,-0.3803409987174832,0.0048240658928944856,0.07042781122647038,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.32484316619952236,0.2873176874647198,-0.20029009847560542,0.009442179289632263,0.1809673079408567,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.32541405036560334,0.2837368406181624,-0.34318171332746467,0.09335661397933569,0.2067608378676111,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4591690516609555,0.24700502395942736,-0.36817604137774096,0.1383266996662883,0.09390035299475206,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.2997387917194319,0.315944658905424,-0.18142767333656606,0.09868709191043085,0.30251415602514037,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4013547070936402,0.30911046997672376,-0.375618971035175,0.014216447685178584,0.32770585668134183,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4723675181984879,0.2471087379900107,-0.16528009780796163,0.05007731488061446,0.01038436466370718,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.21039918413041717,0.21461703900790088,-0.26181283579353587,0.09150134256595087,0.34040603597547786,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4542281979567767,0.29038154564043395,-0.3116267399531979,0.10597601812973893,0.24181714229038045,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4183697253990279,0.26983001908242876,-0.12311867490281606,0.1264083325982498,0.15491849960276005,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
0.4313947951140487,0.28295772975650685,-0.3788146961121905,0.14637717107597004,0.11041747370887892,0.10795729242642434,0.25444194499766004,-0.20480506064274875,0.9389672021816754
