x,y,z,sigma_xy,sigmaz,rot_x,rot_y,rot_z,rot_w
0.4549850756007614,0.4171059255788646,0.07651608212313521,0.05994737912669023,0.23093886439340797,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3230762556649081,0.5454549741808814,0.10861811083644593,0.06786144797346498,0.39200161511918563,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.331743085942625,0.39644461448689466,-0.09934140304133388,0.13346792282382008,0.3064534163737469,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.33378665082315506,0.4842419668763066,0.02992130608162525,0.13187844701216792,0.15667819242754255,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3176133676495337,0.45731445497037054,0.15106402839156377,0.03058745873074238,0.27114406073087455,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.4296348658272672,0.45855839685558925,0.18096882039496345,0.09367442490498644,0.04550825806344077,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.37755674642228415,0.38463777120668613,-0.15910429779831184,0.09661203304088513,0.22372350160591306,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.2648900067978733,0.47478659695657954,0.14369760949191485,0.06591506176751206,0.13883931576792427,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3863383582091808,0.3591112459161959,0.0671689471369322,0.06581564992473529,0.36099885047997343,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.4628587405957244,0.3765026195255438,-0.009279678794503088,0.13682484376622495,0.15301215470711635,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.31036563766166314,0.4387584127668216,-0.07835245255966447,0.057733102534219205,0.20060160012232398,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.36906365801758434,0.4638680728795204,0.07371398737314744,0.013802285814352994,0.2594118857450228,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.1822543040713376,0.417991106615431,-0.006537407788910307,0.13888106088041885,0.04282629772703794,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3504990228543692,0.34950805352102915,-0.07688292985233085,0.07173628389755078,0.15721114429337024,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.2552000865578721,0.3556745964692091,-0.1538163821975355,0.06989279629167174,0.2726980884289856,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.34848380421650127,0.4356065710812583,-0.04076687401504904,0.10781608046098658,0.2392840212746183,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3275269619132553,0.4027621296843075,0.1047596956672455,0.12065844802038941,0.360825000307718,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3961130654755652,0.513565974035014,-0.07829714702697094,0.03925830862439675,0.16236724186333795,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.2614691696721579,0.5136727085456244,-0.18048522443398834,0.002703206756459292,0.19992751335545697,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.30224396769922135,0.44822631329263346,-0.12899426875399925,0.0853314408050364,0.2609044821100575,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.25850049590358914,0.43717243862730076,-0.15611029173831478,0.03267206984350649,0.2620349963785063,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.2871059477599672,0.4479081704124397,0.17754920831486878,0.14924787300169207,0.3647961848044341,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.33722659720936116,0.4729854367803737,-0.04113135721544112,0.11074373430252268,0.22550000223942257,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.42008942920768105,0.39303083703391617,-0.08556514830468398,0.05598134486150708,0.05376482845147055,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.2667961683472806,0.4066927697938404,0.10698647916920859,0.02059413749090137,0.17814171849795368,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.24874825442302104,0.5075838351609728,-0.03843523580965909,0.03786435287635534,0.23764100912698077,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3384640112250655,0.4461862007382024,-0.05329353805502543,0.012452041569085564,0.22953272543721562,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3053470487687736,0.41517909987320534,-0.1110575760794853,0.14731181649110595,0.13038055312515479,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3261385418094329,0.4206612245616771,-0.08549711813100275,0.03469332146828331,0.042507218989465745,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.4934466899032133,0.35710296979282413,0.02827485962046826,0.07182789032990104,0.19415364523938067,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.35448689352523405,0.3357281105812807,0.06524289117496018,0.14137359221667706,0.0503536340071304,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.36253361807984885,0.4442158245210178,-0.07390928967531726,0.10949288017513036,0.3991800447836462,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.26939151757264723,0.4838147253383912,-0.11776399021108788,0.11491331140971286,0.10175127058941964,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
0.3537404957926732,0.4348662661530142,-0.3120068716308614,0.124983745986887,0.007826120236323763,0.3678856871678709,0.4938756977480063,0.40592378161313464,-0.6752575803882809
